,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
364501,2020-11-09 18:19:26,6011542681743618,fraud_Frami Group,entertainment,50.15,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,962e85970eaaa07562c950257a19fe21,1384021166,38.904755,-79.35703199999999,0
409161,2020-11-29 20:23:19,38052002992326,"fraud_Yost, Block and Koepp",misc_pos,78.22,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,ec84df3ece3c1f2cd2e10ddee3912d06,1385756599,30.436465,-95.233299,0
108889,2020-07-28 19:28:22,2712209726293386,fraud_Quitzon-Goyette,home,62.63,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,c2b124e48ada107389fc56861971eb6e,1375039702,30.696217,-91.999833,0
491279,2020-12-17 18:02:14,30103132002433,"fraud_Kihn, Brakus and Goyette",personal_care,19.37,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,df41302a4d9d31f65696112f3b733bfe,1387303334,41.669249,-79.160315,0
414258,2020-11-30 18:21:40,4587657402165341815,fraud_Schroeder Group,health_fitness,1.33,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,f1ea5eff9aed6659eaa7e9af18027c35,1385835700,41.762401,-87.24678,0
61407,2020-07-12 19:28:23,30082025922891,fraud_Berge-Ullrich,home,83.18,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,61c69bd6d6d07a8ffa016a26d2c24c6e,1373657303,25.341473,-82.355853,0
529817,2020-12-26 15:11:55,30266994494236,fraud_Conroy Ltd,shopping_pos,120.0,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,10c0cf3a3c9255cc21feb2dff8e6fc8a,1388070715,36.630735,-77.203346,0
311470,2020-10-17 21:45:58,180067784565096,fraud_Torphy-Kertzmann,health_fitness,31.66,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,3ccc7ad331c584ce8aa0855d1a760ce9,1382046358,43.439827,-88.047443,0
527402,2020-12-25 22:26:55,4509922033272157,"fraud_Schiller, Blanda and Johnson",home,78.96,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,2c0e2c809bb6791f2c873f6b4beae49a,1388010415,44.211146,-96.553067,0
236827,2020-09-14 18:13:59,4209696857872688515,fraud_Windler LLC,kids_pets,19.3,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,82a3f8d844a12be0d9ce7e35b3618ebe,1379182439,37.041791,-88.608772,0
152251,2020-08-13 12:28:25,342351256941125,fraud_Jerde-Hermann,travel,7.31,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,33a859012f77ccb4c4ae9ce34f58134b,1376396905,33.516441,-83.206877,0
472215,2020-12-13 19:30:38,4810789809665942990,"fraud_Schaefer, Fay and Hilll",entertainment,33.22,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,2da4f0255c71f0f54b4d6953acc070e1,1386963038,39.403562,-82.916094,0
421465,2020-12-01 21:05:56,30238755902988,"fraud_Hermiston, Pacocha and Smith",health_fitness,5.34,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,7f4f38a8ab38311dc75bea2df3b6bc7f,1385931956,31.351542,-96.625185,0
180579,2020-08-23 21:43:23,213156747557083,"fraud_Boehm, Predovic and Reinger",misc_pos,5.94,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,694aa8924eb2c5050fa46522ba3f4eca,1377294203,33.56732,-118.416698,0
209840,2020-09-02 21:54:26,3514897282719543,fraud_Hammes-Beatty,kids_pets,56.45,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,415c21ae70215842eb881d1eba6c7504,1378158866,43.083016,-76.87686,0
265410,2020-09-27 16:42:59,2712209726293386,"fraud_O'Connell, Botsford and Hand",home,33.28,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,733c58ade4b6dee16ae2b5200c0b48c5,1380300179,29.865446,-90.733714,0
97704,2020-07-25 17:08:24,4390966588600992777,"fraud_Kling, Howe and Schneider",home,44.34,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,1259c65cb182d053c5bdc5a6ed7fbbbb,1374772104,35.284487,-96.673579,0
337445,2020-10-28 15:01:51,2383461948823908,fraud_Kozey-Kuhlman,personal_care,56.38,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,b09e5bd83578a82f777f9c59800ebc7a,1382972511,44.161744,-70.472961,0
313537,2020-10-18 18:05:15,344342339068828,fraud_Gleason and Sons,kids_pets,51.02,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,3e8d144f9f044113e7ebef8a2a9dc4ce,1382119515,30.403372,-81.660392,0
310244,2020-10-17 07:02:13,4904681492230012,fraud_Cummings LLC,gas_transport,50.88,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,ff8f7e271a8219183100496ceed2a1a7,1381993333,42.32598,-74.754116,0
523055,2020-12-24 18:03:09,3573030041201292,"fraud_Zboncak, Rowe and Murazik",shopping_net,9.46,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,188bd410410e17dfea27023f08d20862,1387908189,40.122822,-110.60031399999998,0
24568,2020-06-29 16:13:15,4220345354880,fraud_Waelchi Inc,kids_pets,77.35,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,62d5d375dd926faad0b57482ba3b2682,1372522395,43.623418,-82.723516,0
46734,2020-07-07 04:28:30,377234009633447,fraud_Koss and Sons,gas_transport,69.52,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,8311cdc271352fda4eb9b90c7bf9a0b1,1373171310,38.652461,-78.543797,0
484343,2020-12-15 19:06:31,4989847570577635369,"fraud_Schiller, Blanda and Johnson",home,11.86,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,12e8712e475679b77460eaa843e0896b,1387134391,34.899301,-81.604252,0
383183,2020-11-17 15:23:44,4128730454058057622,"fraud_Schaefer, Fay and Hilll",entertainment,71.57,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,614a1f5b8b57d21467f0afe8769fabbb,1384701824,32.131394,-94.744348,0
142045,2020-08-10 02:54:11,6511349151405438,fraud_Dach-Nader,misc_net,1.6,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,003ab6b1dc4c02b56c26b855dd7229d0,1376103251,39.776558,-115.084496,0
445490,2020-12-07 16:18:17,3519232971341141,fraud_Gibson-Deckow,entertainment,37.04,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,7cc158ae4de6502b6bd4fe4615d74fe1,1386433097,40.453957,-80.001148,0
275324,2020-10-01 17:12:35,4223708906367574214,fraud_Abernathy and Sons,food_dining,62.28,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,46f5db59e50fc23a3df476c01c2d3d09,1380647555,38.284021,-85.58094200000001,0
198938,2020-08-30 14:14:47,6511349151405438,fraud_Renner Ltd,home,22.88,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,f4787850fb9d80e35021f6407bc3cf9f,1377872087,40.062725,-114.900871,0
76273,2020-07-18 00:20:01,4464457352619,fraud_Friesen-Stamm,gas_transport,61.97,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,a442634aa25d8557e5f0c23caa1a9ba5,1374106801,30.633,-84.32639300000001,0
248704,2020-09-20 09:46:21,4935858973307492,"fraud_Schultz, Simonis and Little",grocery_pos,103.16,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,9e0080d36c4390688f83608e885ac737,1379670381,32.473852,-83.23047700000001,0
215832,2020-09-06 02:39:50,676275912597,"fraud_Mosciski, Ziemann and Farrell",shopping_net,94.35,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,3acfd02856b879d605fee372f915ff30,1378435190,45.653988,-85.678946,0
95407,2020-07-24 16:50:15,6011399591920186,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,423.4,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,dd02cb5b3fe053e26ea2b9a1ba417727,1374684615,42.45078,-72.67758,0
300582,2020-10-12 17:39:54,4003989662068504,"fraud_Yost, Block and Koepp",misc_pos,36.76,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,443bfa6b6985793f320aa31c8c8f0d7e,1381599594,33.931656,-86.83270999999999,0
100210,2020-07-26 14:19:21,4481131401752,fraud_McCullough LLC,misc_pos,80.55,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,196123f1c60d3c3c15ad842bd7c42d9a,1374848361,42.926906,-71.26293199999999,0
418958,2020-12-01 13:14:10,180046765320457,"fraud_Turcotte, Batz and Buckridge",health_fitness,15.57,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,6b95121f253802f1b1b3fe7c4a4ae251,1385903650,41.757819,-81.284438,0
302612,2020-10-13 10:24:05,676195318214,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,102.99,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,5f17266106aee6fd2975412c1c82298e,1381659845,29.23868,-95.986361,0
15774,2020-06-26 19:49:52,213161293389774,"fraud_O'Reilly, Mohr and Purdy",home,42.47,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,c3997779728fdf91168395a17296ed39,1372276192,43.234081,-77.063106,0
120067,2020-08-02 14:58:44,6011366578560244,fraud_Macejkovic-Lesch,shopping_pos,1.09,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,1a4ef0aee8b68e49b35ad9d1877f510a,1375455524,41.307642,-76.725865,0
28082,2020-06-30 14:00:46,4560395181594436016,"fraud_Swaniawski, Lowe and Robel",shopping_pos,128.03,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,1bab1dd48e14eb36fcea2d4cf3d7fbe0,1372600846,38.940453000000005,-123.258419,0
96493,2020-07-25 03:35:22,376028110684021,"fraud_Daugherty, Pouros and Beahan",shopping_pos,112.18,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,80e5e94c4cdfbaa936d6c46056e9f159,1374723322,40.410665,-93.997476,0
422264,2020-12-01 23:38:37,4149635823017,fraud_Reilly LLC,home,6.38,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,8ee40a3fc1579c2c552c1ad8ec7803c0,1385941117,33.307415,-86.291754,0
185785,2020-08-25 06:10:49,5501083170975659,fraud_Vandervort-Funk,grocery_pos,124.52,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,5e8ac53cb262cb6a4159e826f4c1add7,1377411049,40.227961,-81.072761,0
439923,2020-12-06 18:11:25,3511378610369890,fraud_Klocko LLC,misc_net,4.57,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,e15b74bd1cddba85a925d52b314c90bb,1386353485,35.463907,-87.21654000000001,0
151635,2020-08-13 04:05:40,6540981358631302,fraud_Towne LLC,misc_pos,334.61,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,08e03a5899b2f6bdd8d65dc6c253055e,1376366740,41.993879,-82.967524,0
173535,2020-08-21 06:23:17,213120463918358,fraud_Kutch LLC,gas_transport,67.4,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,932b7733bb2071cfff642f3f43f3f06b,1377066197,32.032824,-93.384688,0
59985,2020-07-12 10:35:50,4066595222529,fraud_Marks Inc,gas_transport,63.02,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,b057f2781891bcb5c8ca657610dd71fa,1373625350,37.905943,-82.033535,0
253313,2020-09-21 21:45:19,4149635823017,fraud_Goyette Inc,shopping_net,2.68,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,56902491a6483c1db5419c3df7a64ef1,1379799919,34.411379,-86.960348,0
149303,2020-08-11 23:00:07,343746486082492,fraud_Hills-Witting,shopping_net,1024.84,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,65e1ff761ef190a881cb081a7987d021,1376262007,45.052403000000005,-84.841629,1
458485,2020-12-10 11:25:27,3514865930894695,fraud_Block Group,misc_pos,143.71,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,7876f6f7c029cb994dc9234d2b00508a,1386674727,32.309665,-106.706407,0
480016,2020-12-15 00:52:11,6011581063717667,fraud_Pacocha-O'Reilly,grocery_pos,155.3,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,1970-06-27,115ec40767c4ba5d7466f2a6475d01ec,1387068731,40.470152,-93.140442,0
474381,2020-12-14 04:30:16,213141712584544,"fraud_Schultz, Simonis and Little",grocery_pos,171.82,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,5309e579e30af5de58496c0b8b0a4ce0,1386995416,31.210821000000003,-89.633836,0
50856,2020-07-08 12:49:05,6524376634971418,fraud_Gulgowski LLC,home,68.91,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,d2c0e165b82c7fca5d3cef09d4ecfcd8,1373287745,35.156634999999994,-87.343281,0
191024,2020-08-27 06:15:35,3519232971341141,fraud_Koepp-Witting,grocery_pos,133.13,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,a408281072289512305a21040cb7eda9,1377584135,41.094233,-79.971436,0
173644,2020-08-21 07:49:56,3593118134380341,"fraud_Reichert, Shanahan and Hayes",shopping_net,2.42,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,ceb2fed79abefeb4af0ff41d980a31d0,1377071396,44.153928,-67.645371,0
529498,2020-12-26 13:33:25,3502377050801561,fraud_Gerhold LLC,home,70.26,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,9a01783577ddce3175860e53b3e05bbf,1388064805,30.235437,-95.019356,0
202754,2020-08-31 14:49:13,503874407318,fraud_Padberg-Sauer,home,19.64,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,7073403895c36d9ab68a41fe64a162fd,1377960553,28.958517,-98.18439,0
207786,2020-09-01 20:20:27,4301028321766222513,fraud_Rau-Robel,kids_pets,50.85,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,c078a0b0a9ecd47b3fff96bf297eee9d,1378066827,41.039377,-80.586897,0
112895,2020-07-30 16:58:55,4066595222529,fraud_Champlin-Casper,home,39.46,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,ed64ce9aa096000e503daf093c9356c4,1375203535,38.383938,-82.209793,0
518446,2020-12-23 06:08:52,4006047418382,fraud_Schmitt Inc,gas_transport,57.65,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,39be6b867b3b48e330b5a7546d852941,1387778932,37.123349,-83.47959200000001,0
78596,2020-07-19 00:25:37,6539653032686894,fraud_Cartwright-Harris,grocery_pos,49.48,Samuel,Short,M,23383 Denise Pine Apt. 099,Sacramento,CA,95842,38.6865,-121.3494,757530,Soil scientist,1966-09-19,0d730b0c8fe2cd23d18d2c2498421e09,1374193537,38.072096,-121.753764,0
538908,2020-12-28 10:21:41,4319584480204988982,fraud_Volkman-Predovic,shopping_net,416.12,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,50de9fa242119fc44a8a55445ce11862,1388226101,37.166291,-82.018437,0
538492,2020-12-28 08:23:04,5540636818935089,fraud_Kutch LLC,gas_transport,56.8,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,518b071f143df8fe47bfc05ab6329c6b,1388218984,43.361301,-70.46875,0
404954,2020-11-27 21:47:09,3508104404056005,fraud_Nienow PLC,entertainment,61.33,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,d8ce2a6dbb9d7ab3f53d50c9b77e5f16,1385588829,41.84213,-89.269062,0
324397,2020-10-23 09:30:42,503874407318,fraud_Cummings Group,grocery_net,28.61,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,239b2fbc9ded6ccd26f5291c6209ac80,1382520642,30.571185,-97.717609,0
424044,2020-12-02 15:16:06,4586810168620942,fraud_Kassulke Inc,entertainment,162.27,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,844f35e36927c767574541ea910ebd6c,1385997366,31.992184,-79.98824599999999,0
27741,2020-06-30 12:16:07,4302480582202074,"fraud_Ruecker, Beer and Collier",shopping_net,3.16,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,8a6cebd6960242802023784d00400244,1372594567,43.148397,-86.355772,0
438002,2020-12-06 10:42:14,3525590521269779,fraud_Huels-Hahn,gas_transport,47.23,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,6d5462e4a098061912f08ae0951b5559,1386326534,36.735145,-79.43259300000001,0
271430,2020-09-29 15:44:11,3567697931646329,fraud_Powlowski-Weimann,food_dining,7.25,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,49665465db28714c0c17fda2e47d3f7b,1380469451,41.800568,-74.260509,0
520516,2020-12-23 22:22:07,4155021259183870,fraud_Wilkinson LLC,personal_care,7.33,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,458a67cce41408b331a4789db970c650,1387837327,34.988478,-98.908018,0
461276,2020-12-11 05:21:56,676372984911,"fraud_Lind, Huel and McClure",gas_transport,63.17,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,c4f330292bacefa671dcebc22278bf24,1386739316,40.323386,-98.011467,0
364430,2020-11-09 17:58:15,4642255475285942,fraud_Hills-Witting,shopping_net,2.07,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,8e8b34cf8dcd1df7594dd6debb33811b,1384019895,39.31081,-109.187934,0
505389,2020-12-21 00:33:57,676248282243,fraud_Kutch LLC,gas_transport,67.22,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,12e9bf2e32af48f8d4c1cec8183ef185,1387586037,25.698291,-82.888483,0
237884,2020-09-15 01:24:15,3514865930894695,fraud_Kihn Inc,shopping_pos,28.54,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,ee42584998aaabc11b333ad6a0b5a17a,1379208255,32.570618,-106.418423,0
113358,2020-07-30 21:39:48,3591919803438423,fraud_Stark-Koss,home,18.79,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,3fac7c7190bf724bca986cecf0db3d97,1375220388,29.393669,-81.216576,0
319055,2020-10-20 13:56:27,38588538868506,"fraud_Reinger, Weissnat and Strosin",food_dining,8.83,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,58adb7eeb85a22cb69a3b5c3c7700009,1382277387,30.43889,-102.568757,0
174823,2020-08-21 19:09:58,377993105397617,fraud_Medhurst Inc,home,126.08,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,2e1b5ec214ca43fb9cb2566c142d8f3c,1377112198,45.662326,-88.178667,0
290011,2020-10-07 21:17:59,4979422371139333,fraud_Torphy-Kertzmann,health_fitness,280.61,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,4beedacdaec76c6a534a0211abb6d882,1381180679,40.823785,-100.20385,0
176801,2020-08-22 16:45:56,4642255475285942,fraud_Bartoletti and Sons,personal_care,10.84,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,40dcb31a8d94cfa2b7c6d116ed33d3cb,1377189956,39.430017,-109.126465,0
35656,2020-07-03 19:12:24,4926376199189801,fraud_Runte-Mohr,food_dining,24.27,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,f1c77e836aab1721af036e7b4579c3da,1372878744,36.033466,-91.112744,0
535494,2020-12-27 19:08:19,180036456789979,fraud_Schiller Ltd,personal_care,35.33,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,17617ce180af2fc2cbc08da1f3695d98,1388171299,42.277126,-91.821801,0
395130,2020-11-23 11:12:32,3567697931646329,"fraud_Lind, Huel and McClure",gas_transport,58.45,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,cacc19b11b8b0c538920625899de6da1,1385205152,43.240911,-72.891098,0
151910,2020-08-13 07:59:32,213125815021702,fraud_Schamberger-O'Keefe,grocery_pos,126.3,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,2e1dbe75262b50a352992c3ffad0bc09,1376380772,42.400567,-74.449995,0
76061,2020-07-17 22:23:24,3566094707272327,"fraud_Moore, Williamson and Emmerich",home,29.83,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,d53642eef80b7e3bf13ff0bf8460ac2f,1374099804,34.187713,-119.511908,0
435218,2020-12-05 19:26:13,30266994494236,"fraud_Daugherty, Pouros and Beahan",shopping_pos,5.71,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,71a2d2de069fdcefd104be31622f0a47,1386271573,36.641071,-78.369822,0
170214,2020-08-19 16:59:26,4792627764422477317,"fraud_Kling, Howe and Schneider",home,32.65,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,3b698cbab000cd9f85aa5a3e9cb43837,1376931566,39.135341,-93.99058,0
238917,2020-09-15 10:47:59,180064817343047,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,1.39,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,e52798588eebc12c8099ca8153a07be5,1379242079,38.658968,-86.45455,0
67475,2020-07-14 10:30:14,4092452671396169678,fraud_Goyette Inc,shopping_net,7.81,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,0498b992954da07c4efb9feb674c67cd,1373797814,33.700904,-79.00515,0
301708,2020-10-13 01:11:16,4070511711385545,"fraud_Osinski, Ledner and Leuschke",grocery_pos,106.71,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967-04-09,da1ad34f9a1587dccce0b7ef3e1f471f,1381626676,28.292749,-97.248653,0
484498,2020-12-15 19:32:35,4158945090781624,fraud_Stiedemann Inc,misc_pos,1.97,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,5d861ef9f924b488a77a2fff3a1b989b,1387135955,39.596816,-78.971479,0
